artist_id;key_count_C_minor;key_count_Db_minor;key_count_D_minor;key_count_Eb_minor;key_count_E_minor;key_count_F_minor;key_count_Gb_minor;key_count_G_minor;key_count_Ab_minor;key_count_A_minor;key_count_Bb_minor;key_count_B_minor;key_count_C_major;key_count_Db_major;key_count_D_major;key_count_Eb_major;key_count_E_major;key_count_F_major;key_count_Gb_major;key_count_G_major;key_count_Ab_major;key_count_A_major;key_count_Bb_major;key_count_B_major;loudness_count;loudness_mean;loudness_std;loudness_min;loudness_1Q;loudness_median;loudness_3Q;loudness_max;duration_count;duration_mean;duration_std;duration_min;duration_1Q;duration_median;duration_3Q;duration_max;tempo_count;tempo_mean;tempo_std;tempo_min;tempo_1Q;tempo_median;tempo_3Q;tempo_max;danceability_count;danceability_mean;danceability_std;danceability_min;danceability_1Q;danceability_median;danceability_3Q;danceability_max;energy_count;energy_mean;energy_std;energy_min;energy_1Q;energy_median;energy_3Q;energy_max;valence_count;valence_mean;valence_std;valence_min;valence_1Q;valence_median;valence_3Q;valence_max;speechiness_count;speechiness_mean;speechiness_std;speechiness_min;speechiness_1Q;speechiness_median;speechiness_3Q;speechiness_max;acousticness_count;acousticness_mean;acousticness_std;acousticness_min;acousticness_1Q;acousticness_median;acousticness_3Q;acousticness_max;instrumentalness_count;instrumentalness_mean;instrumentalness_std;instrumentalness_min;instrumentalness_1Q;instrumentalness_median;instrumentalness_3Q;instrumentalness_max;liveness_count;liveness_mean;liveness_std;liveness_min;liveness_1Q;liveness_median;liveness_3Q;liveness_max;last_updated
6V0Rp4dmucg6aeUvQTCAmr;1.0;0.0;5.0;0.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;5.0;3.0;1.0;1.0;2.0;0.0;3.0;0.0;3.0;4.0;0.0;40.0;-10.342;1.961;-15.96;-11.43;-9.976;-8.898;-7.296;40.0;294450.35;80068.817;97026.0;252839.75;307440.0;339336.5;466973.0;40.0;120.552;29.617;64.213;99.908;117.129;143.892;179.972;40.0;0.568;0.127;0.26;0.477;0.572;0.681;0.81;40.0;0.436;0.143;0.17;0.324;0.414;0.547;0.723;40.0;0.477;0.217;0.072;0.291;0.533;0.645;0.788;40.0;0.049;0.037;0.028;0.033;0.039;0.047;0.249;40.0;0.835;0.142;0.422;0.765;0.888;0.941;0.987;40.0;0.565;0.336;0.0;0.344;0.694;0.843;0.96;40.0;0.125;0.064;0.062;0.084;0.108;0.122;0.348;2022-01-31 13:19:36.102486
6V6omUMPOxHJF0BQ0Dy3Ch;0.0;2.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;3.0;5.0;5.0;7.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;2.0;0.0;2.0;38.0;-9.858;3.204;-18.591;-11.891;-9.677;-7.982;-4.636;38.0;162300.816;62477.345;39935.0;114416.5;160433.0;198753.5;299583.0;38.0;112.926;34.761;64.806;85.476;89.041;141.094;183.325;38.0;0.608;0.094;0.444;0.523;0.599;0.688;0.827;38.0;0.551;0.167;0.165;0.426;0.541;0.65;0.896;38.0;0.406;0.229;0.04;0.224;0.381;0.546;0.886;38.0;0.247;0.159;0.035;0.099;0.245;0.359;0.556;38.0;0.285;0.266;0.0;0.046;0.21;0.459;0.832;38.0;0.173;0.319;0.0;0.0;0.0;0.167;0.924;38.0;0.151;0.077;0.084;0.109;0.114;0.162;0.357;2022-01-31 13:19:36.716775
6V8kIPuSJmXSttCIPVZ0Bp;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;1.0;13.0;-12.084;3.784;-20.721;-13.592;-12.232;-9.816;-6.705;13.0;242135.231;120610.398;57903.0;179350.0;199641.0;312386.0;553601.0;13.0;119.056;30.559;77.51;104.909;118.987;125.06;200.121;13.0;0.475;0.124;0.215;0.42;0.5;0.534;0.663;13.0;0.68;0.153;0.418;0.606;0.696;0.773;0.922;13.0;0.213;0.175;0.021;0.063;0.151;0.384;0.509;13.0;0.063;0.072;0.026;0.03;0.038;0.06;0.296;13.0;0.109;0.269;0.0;0.0;0.009;0.027;0.972;13.0;0.863;0.063;0.785;0.808;0.867;0.914;0.96;13.0;0.183;0.132;0.049;0.109;0.117;0.238;0.445;2022-01-31 13:19:38.043043
6VFndHaC6JUeRiwrVQyDdv;0.0;8.0;1.0;0.0;10.0;1.0;11.0;1.0;2.0;1.0;20.0;17.0;6.0;28.0;9.0;0.0;4.0;0.0;5.0;29.0;4.0;1.0;2.0;5.0;165.0;-11.147;3.118;-22.743;-12.667;-10.649;-9.031;-5.458;165.0;373240.37;214300.539;80108.0;302463.0;346999.0;413981.0;2116243.0;165.0;128.672;16.472;55.025;126.993;129.992;132.953;208.552;165.0;0.595;0.198;0.056;0.528;0.634;0.739;0.944;165.0;0.742;0.209;0.001;0.63;0.773;0.905;0.996;165.0;0.239;0.198;0.029;0.058;0.188;0.358;0.942;165.0;0.069;0.06;0.029;0.042;0.05;0.071;0.427;165.0;0.113;0.201;0.0;0.001;0.017;0.117;0.982;165.0;0.849;0.182;0.0;0.865;0.9;0.929;0.975;165.0;0.14;0.121;0.061;0.104;0.111;0.117;0.704;2022-01-31 13:19:38.578716
6VKYRDDhHcvnKnaUB1P5bA;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;4.0;0.0;4.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;21.0;-11.1;3.182;-20.423;-11.656;-10.219;-9.372;-7.438;21.0;182066.714;31989.433;128171.0;164613.0;176093.0;195226.0;257513.0;21.0;123.627;24.809;94.477;109.838;115.961;133.044;181.922;21.0;0.626;0.115;0.327;0.553;0.643;0.703;0.834;21.0;0.45;0.184;0.101;0.321;0.416;0.536;0.778;21.0;0.462;0.212;0.089;0.286;0.462;0.654;0.877;21.0;0.033;0.005;0.027;0.029;0.031;0.034;0.049;21.0;0.622;0.32;0.152;0.306;0.806;0.917;0.992;21.0;0.108;0.246;0.0;0.0;0.001;0.084;0.916;21.0;0.15;0.087;0.075;0.111;0.114;0.143;0.43;2022-01-31 13:19:40.138401
6VLY4VyhcSiSYXUDOecgS4;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;-4.17;0.792;-5.543;-4.6;-3.957;-3.749;-2.935;10.0;222342.6;33962.908;146906.0;207539.75;228234.0;243656.25;266968.0;10.0;137.95;12.315;128.674;133.84;135.444;136.28;172.208;10.0;0.349;0.073;0.2;0.322;0.356;0.385;0.478;10.0;0.91;0.042;0.814;0.898;0.908;0.928;0.968;10.0;0.313;0.141;0.116;0.215;0.292;0.416;0.513;10.0;0.123;0.035;0.062;0.108;0.119;0.143;0.191;;;;;;;;;10.0;0.761;0.097;0.547;0.716;0.784;0.823;0.868;10.0;0.221;0.103;0.084;0.147;0.218;0.261;0.393;2022-01-31 13:19:40.802010
6VSrcjoXDbN06mgdzJvn0x;1.0;0.0;2.0;0.0;4.0;10.0;1.0;2.0;3.0;3.0;2.0;3.0;4.0;5.0;5.0;0.0;2.0;3.0;0.0;4.0;2.0;0.0;2.0;3.0;61.0;-11.457;3.259;-18.425;-13.379;-11.939;-9.052;-5.418;61.0;218229.197;162679.589;45582.0;82789.0;146168.0;375774.0;543396.0;61.0;115.26;34.425;60.82;95.006;115.995;124.008;247.983;61.0;0.628;0.133;0.314;0.541;0.646;0.736;0.898;61.0;0.541;0.171;0.221;0.435;0.503;0.642;0.918;61.0;0.41;0.247;0.038;0.205;0.398;0.559;0.931;61.0;0.052;0.029;0.028;0.034;0.043;0.058;0.158;61.0;0.372;0.286;0.001;0.074;0.358;0.602;0.906;61.0;0.455;0.375;0.0;0.012;0.603;0.802;0.944;61.0;0.138;0.062;0.044;0.098;0.119;0.157;0.355;2022-01-31 13:19:41.524713
6VVNhTP7y7LYotNsGbL5YQ;9.0;7.0;8.0;0.0;2.0;0.0;0.0;17.0;2.0;8.0;0.0;3.0;1.0;0.0;7.0;0.0;5.0;0.0;0.0;11.0;2.0;3.0;2.0;0.0;87.0;-7.493;2.565;-15.282;-7.812;-6.627;-6.062;-4.912;87.0;205034.552;45256.449;121825.0;174846.0;190613.0;241186.0;330176.0;87.0;125.819;18.018;75.018;118.803;120.478;138.017;156.084;87.0;0.648;0.102;0.425;0.559;0.663;0.731;0.814;87.0;0.669;0.128;0.244;0.596;0.694;0.765;0.876;87.0;0.564;0.221;0.115;0.405;0.529;0.713;0.957;87.0;0.04;0.015;0.024;0.03;0.035;0.044;0.094;87.0;0.158;0.22;0.001;0.012;0.049;0.17;0.743;87.0;0.126;0.226;0.0;0.0;0.011;0.11;0.803;87.0;0.146;0.111;0.054;0.084;0.103;0.16;0.521;2022-01-31 13:19:42.735244
6Vf557v8vtmmfJLa9LI9i8;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;11.0;-7.256;0.538;-7.968;-7.646;-7.325;-6.987;-6.27;11.0;213989.909;26320.146;171005.0;196021.0;221108.0;226308.0;265728.0;11.0;127.483;30.619;90.109;100.062;119.962;153.766;180.03;11.0;0.578;0.086;0.468;0.5;0.574;0.668;0.69;11.0;0.624;0.064;0.534;0.579;0.616;0.672;0.722;11.0;0.574;0.171;0.233;0.518;0.597;0.682;0.811;11.0;0.067;0.049;0.028;0.037;0.05;0.071;0.186;11.0;0.448;0.184;0.096;0.34;0.449;0.574;0.723;;;;;;;;;11.0;0.266;0.144;0.086;0.15;0.308;0.334;0.58;2022-01-31 13:19:44.023915
6VmHNgplclC3IEKUBvyQeG;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;-9.732;1.426;-12.467;-10.915;-9.632;-8.544;-7.748;12.0;269058.167;35642.214;213826.0;244609.0;264828.5;297093.75;323573.0;12.0;122.703;25.081;82.001;113.626;117.949;127.762;172.089;12.0;0.602;0.096;0.368;0.576;0.625;0.65;0.722;12.0;0.66;0.173;0.337;0.606;0.704;0.741;0.925;12.0;0.558;0.14;0.375;0.463;0.545;0.61;0.839;12.0;0.044;0.014;0.027;0.034;0.041;0.051;0.076;12.0;0.308;0.266;0.032;0.067;0.247;0.529;0.758;12.0;0.36;0.36;0.003;0.016;0.262;0.638;0.934;12.0;0.165;0.099;0.066;0.094;0.106;0.238;0.345;2022-01-31 13:19:44.541518
6VriBIQ1HIZlAhtr0j0ImP;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;-12.444;1.294;-13.945;-13.478;-12.648;-12.07;-10.092;10.0;236087.0;35616.927;196916.0;212132.25;222554.5;251094.0;317604.0;10.0;125.734;23.279;107.741;112.16;119.679;127.975;185.846;10.0;0.401;0.066;0.297;0.358;0.41;0.429;0.536;10.0;0.467;0.086;0.296;0.416;0.487;0.511;0.597;10.0;0.564;0.176;0.323;0.392;0.635;0.698;0.773;10.0;0.033;0.003;0.029;0.03;0.032;0.035;0.039;10.0;0.261;0.14;0.046;0.196;0.27;0.34;0.454;10.0;0.47;0.345;0.0;0.118;0.55;0.78;0.837;10.0;0.164;0.062;0.114;0.122;0.149;0.172;0.317;2022-01-31 13:19:45.120180
6W3cEGEfbbT3xD7ikLC1Gp;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;-4.567;3.571;-7.092;-5.829;-4.567;-3.304;-2.042;2.0;211659.0;18867.023;198318.0;204988.5;211659.0;218329.5;225000.0;2.0;116.559;19.162;103.009;109.784;116.559;123.333;130.108;2.0;0.676;0.192;0.54;0.608;0.676;0.744;0.812;2.0;0.706;0.156;0.596;0.651;0.706;0.762;0.817;2.0;0.665;0.012;0.656;0.66;0.665;0.669;0.673;2.0;0.038;0.006;0.034;0.036;0.038;0.04;0.042;2.0;0.133;0.17;0.013;0.073;0.133;0.193;0.253;;;;;;;;;2.0;0.087;0.034;0.062;0.075;0.087;0.099;0.111;2022-01-31 13:19:45.760838
6WBlxw3tg5YMKrrpkplRlY;0.0;0.0;1.0;0.0;2.0;0.0;1.0;4.0;0.0;2.0;0.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;26.0;-9.632;3.521;-22.829;-10.407;-8.724;-7.652;-6.015;26.0;198631.654;46772.172;83764.0;171246.5;206854.0;234459.5;261103.0;26.0;117.045;29.994;75.977;87.979;119.973;138.206;176.074;26.0;0.577;0.133;0.359;0.466;0.558;0.636;0.911;26.0;0.528;0.231;0.118;0.378;0.498;0.684;0.952;26.0;0.459;0.257;0.06;0.244;0.476;0.586;0.896;26.0;0.039;0.012;0.027;0.032;0.036;0.043;0.077;26.0;0.445;0.378;0.003;0.073;0.41;0.801;0.978;26.0;0.144;0.271;0.0;0.0;0.008;0.124;0.956;26.0;0.165;0.158;0.062;0.11;0.116;0.134;0.862;2022-01-31 13:19:46.253069
6WEHYYeRR0B3KNmOPWs9Kq;5.0;4.0;7.0;2.0;21.0;1.0;5.0;1.0;0.0;19.0;1.0;15.0;32.0;4.0;20.0;0.0;15.0;8.0;3.0;17.0;4.0;19.0;0.0;3.0;206.0;-8.236;2.984;-18.323;-9.928;-7.888;-6.337;-0.864;206.0;203749.515;59065.595;64160.0;168302.0;193559.5;230960.0;619800.0;206.0;122.138;30.128;65.397;99.007;119.981;138.033;201.082;206.0;0.596;0.12;0.196;0.527;0.606;0.679;0.896;206.0;0.636;0.208;0.026;0.507;0.667;0.793;0.996;206.0;0.493;0.233;0.061;0.298;0.474;0.692;0.967;206.0;0.079;0.089;0.025;0.036;0.054;0.082;0.914;206.0;0.306;0.252;0.0;0.085;0.252;0.479;0.992;206.0;0.051;0.152;0.0;0.0;0.0;0.003;0.848;206.0;0.268;0.208;0.051;0.111;0.184;0.337;0.94;2022-01-31 13:19:47.085153
6WhElMPLFSnLj3zH7YUbQu;0.0;1.0;0.0;0.0;2.0;0.0;5.0;4.0;1.0;0.0;0.0;4.0;8.0;1.0;8.0;0.0;1.0;1.0;0.0;3.0;0.0;2.0;1.0;2.0;44.0;-9.67;2.071;-14.96;-10.454;-9.689;-8.233;-5.309;44.0;265790.045;136236.577;95651.0;185963.0;236283.0;287410.25;778795.0;44.0;113.795;23.247;79.972;94.046;110.733;124.792;179.873;44.0;0.558;0.131;0.278;0.456;0.576;0.648;0.786;44.0;0.473;0.148;0.159;0.364;0.476;0.553;0.8;44.0;0.382;0.214;0.084;0.188;0.352;0.542;0.797;44.0;0.055;0.064;0.026;0.034;0.039;0.047;0.438;44.0;0.462;0.256;0.001;0.273;0.456;0.675;0.882;44.0;0.072;0.141;0.0;0.001;0.024;0.066;0.636;44.0;0.182;0.14;0.075;0.096;0.112;0.196;0.602;2022-01-31 13:19:49.331402
6WjyBYw9X2W5EyuDhJRJoW;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;-8.902;3.325;-15.437;-11.242;-8.062;-6.423;-5.273;11.0;430669.273;120711.961;176973.0;381920.5;432868.0;474588.0;639010.0;11.0;112.479;27.708;71.866;99.819;109.372;124.944;175.669;11.0;0.274;0.079;0.123;0.244;0.288;0.316;0.399;11.0;0.656;0.199;0.255;0.562;0.645;0.758;0.955;11.0;0.137;0.065;0.04;0.084;0.16;0.19;0.215;11.0;0.075;0.108;0.03;0.036;0.043;0.054;0.4;11.0;0.046;0.138;0.0;0.0;0.0;0.002;0.461;11.0;0.835;0.1;0.642;0.806;0.858;0.886;0.99;11.0;0.176;0.111;0.076;0.095;0.122;0.242;0.381;2022-01-31 13:19:50.216215
6WlZKlAR4zNkqXreMiZ2aK;10.0;23.0;13.0;6.0;24.0;31.0;4.0;36.0;7.0;27.0;6.0;1.0;92.0;9.0;35.0;25.0;16.0;63.0;18.0;54.0;47.0;31.0;24.0;7.0;609.0;-11.96;2.642;-23.6;-13.563;-11.985;-10.271;-2.761;609.0;170896.691;31598.9;6440.0;152866.0;168698.0;183840.0;434723.0;609.0;116.823;27.588;0.0;99.603;110.354;132.615;204.397;609.0;0.67;0.111;0.0;0.602;0.677;0.753;0.911;609.0;0.443;0.168;0.016;0.321;0.439;0.538;0.975;609.0;0.796;0.15;0.0;0.726;0.834;0.904;0.977;609.0;0.061;0.073;0.0;0.037;0.044;0.057;0.909;609.0;0.785;0.194;0.048;0.712;0.847;0.923;0.994;609.0;0.532;0.366;0.0;0.073;0.674;0.869;0.988;609.0;0.158;0.133;0.0;0.091;0.113;0.166;0.978;2022-01-31 13:19:50.795842
6WoIusXtJQySlAgoovjPsz;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;7.0;0.0;3.0;0.0;1.0;0.0;0.0;8.0;0.0;9.0;0.0;0.0;38.0;-8.48;1.573;-11.877;-9.666;-7.814;-7.358;-6.593;38.0;175852.842;47583.202;69967.0;156245.25;179774.0;200290.0;342821.0;38.0;131.234;32.49;78.13;112.821;124.484;139.025;205.197;38.0;0.485;0.158;0.111;0.418;0.51;0.588;0.732;38.0;0.621;0.141;0.293;0.556;0.641;0.731;0.854;38.0;0.377;0.205;0.038;0.257;0.326;0.505;0.844;38.0;0.035;0.007;0.024;0.029;0.031;0.039;0.048;38.0;0.116;0.257;0.0;0.0;0.001;0.014;0.882;38.0;0.222;0.305;0.0;0.003;0.058;0.383;0.936;38.0;0.181;0.158;0.076;0.094;0.11;0.201;0.672;2022-01-31 13:19:52.420951
6WuwpY0frI1AHeEeKmWann;0.0;1.0;0.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;5.0;0.0;4.0;4.0;0.0;1.0;0.0;2.0;2.0;3.0;34.0;-4.145;1.438;-7.639;-5.184;-4.142;-2.876;-1.532;34.0;132414.735;37059.918;56053.0;108185.5;128261.5;148218.0;245159.0;34.0;141.168;29.673;98.52;120.024;132.031;166.465;204.816;34.0;0.473;0.15;0.118;0.377;0.447;0.583;0.818;34.0;0.894;0.071;0.646;0.859;0.916;0.94;0.98;34.0;0.706;0.18;0.33;0.598;0.702;0.855;0.967;34.0;0.041;0.012;0.029;0.034;0.037;0.042;0.069;34.0;0.025;0.051;0.0;0.002;0.005;0.029;0.287;34.0;0.007;0.032;0.0;0.0;0.0;0.0;0.183;34.0;0.26;0.172;0.069;0.139;0.225;0.334;0.909;2022-01-31 13:19:53.298951
6X33P8x2j9Nc1IyTtTuKZB;2.0;1.0;6.0;0.0;1.0;0.0;3.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;2.0;1.0;0.0;32.0;-4.774;2.24;-16.094;-5.046;-4.194;-3.815;-3.169;32.0;203363.5;33008.65;120933.0;183524.25;206213.0;222330.75;263093.0;32.0;140.901;29.953;74.021;117.34;147.959;161.939;189.868;32.0;0.513;0.097;0.37;0.453;0.492;0.563;0.814;32.0;0.815;0.148;0.32;0.761;0.846;0.92;0.965;32.0;0.598;0.217;0.163;0.43;0.643;0.764;0.956;32.0;0.039;0.011;0.027;0.033;0.037;0.042;0.08;32.0;0.105;0.158;0.0;0.023;0.061;0.109;0.82;32.0;0.013;0.071;0.0;0.0;0.0;0.0;0.402;32.0;0.2;0.153;0.047;0.104;0.172;0.226;0.696;2022-01-31 13:19:53.881987
6XEw18EGrVTW0LD1Hql0cx;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;10.0;-9.595;1.409;-12.611;-10.307;-9.53;-8.62;-7.51;10.0;196891.1;48301.211;129069.0;163743.5;196923.0;219882.5;293529.0;10.0;122.412;28.483;78.01;105.546;123.089;136.267;171.848;10.0;0.649;0.14;0.345;0.576;0.668;0.747;0.807;10.0;0.503;0.132;0.232;0.456;0.509;0.6;0.668;10.0;0.686;0.252;0.219;0.538;0.701;0.878;0.972;10.0;0.045;0.021;0.028;0.035;0.039;0.047;0.1;10.0;0.116;0.259;0.0;0.005;0.035;0.05;0.845;10.0;0.098;0.147;0.0;0.001;0.06;0.116;0.486;10.0;0.192;0.135;0.071;0.102;0.152;0.2;0.506;2022-01-31 13:19:54.427939
6XKK3oMrAkH9eFcF6PQ1Hc;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;11.0;-5.637;1.132;-7.514;-6.053;-5.406;-4.988;-3.692;11.0;265339.091;49677.168;202106.0;216699.5;260063.0;300883.5;341797.0;11.0;145.74;28.307;105.014;124.011;140.012;174.801;184.204;11.0;0.496;0.106;0.37;0.406;0.469;0.581;0.669;11.0;0.853;0.111;0.602;0.783;0.909;0.929;0.949;11.0;0.398;0.217;0.107;0.233;0.363;0.516;0.739;11.0;0.057;0.029;0.031;0.034;0.041;0.073;0.111;11.0;0.018;0.045;0.0;0.001;0.002;0.009;0.154;11.0;0.059;0.102;0.0;0.003;0.01;0.067;0.333;11.0;0.238;0.184;0.07;0.104;0.177;0.326;0.689;2022-01-31 13:19:54.942615
6XOPgdlHkUR9FXE4Yg5WkL;0.0;1.0;1.0;1.0;2.0;1.0;4.0;0.0;3.0;1.0;5.0;5.0;4.0;4.0;7.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;1.0;48.0;-6.847;1.964;-12.186;-7.712;-6.802;-5.381;-3.145;48.0;184565.042;57142.241;44107.0;151613.25;194994.5;221465.0;303244.0;48.0;106.715;26.459;74.969;92.145;94.466;109.007;186.958;48.0;0.682;0.108;0.366;0.621;0.687;0.768;0.886;48.0;0.661;0.133;0.292;0.566;0.668;0.774;0.912;48.0;0.623;0.205;0.052;0.53;0.649;0.768;0.968;48.0;0.226;0.147;0.026;0.13;0.224;0.296;0.904;48.0;0.353;0.271;0.0;0.13;0.318;0.526;0.906;48.0;0.055;0.186;0.0;0.0;0.0;0.0;0.938;48.0;0.17;0.13;0.059;0.098;0.126;0.186;0.842;2022-01-31 13:19:55.430929
6XPnV6YclmmE4DpD5mxYKV;3.0;2.0;1.0;0.0;7.0;1.0;2.0;1.0;0.0;4.0;0.0;2.0;4.0;0.0;6.0;2.0;4.0;5.0;0.0;7.0;0.0;1.0;0.0;0.0;52.0;-15.14;3.548;-26.028;-16.677;-14.529;-13.052;-9.414;52.0;167385.962;58077.819;29760.0;137453.25;169300.0;196070.75;299145.0;52.0;114.186;26.864;69.505;88.73;113.111;132.283;174.647;52.0;0.533;0.116;0.298;0.44;0.525;0.596;0.78;52.0;0.183;0.09;0.024;0.118;0.168;0.242;0.384;52.0;0.36;0.205;0.054;0.227;0.339;0.455;0.923;52.0;0.108;0.163;0.029;0.039;0.051;0.087;0.908;52.0;0.89;0.153;0.044;0.888;0.936;0.962;0.989;52.0;0.09;0.222;0.0;0.0;0.004;0.048;0.9;52.0;0.117;0.044;0.07;0.101;0.11;0.113;0.335;2022-01-31 13:19:56.368970
6Xm51HBHDmlwswxJLxwFT3;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;11.0;0.0;6.0;0.0;3.0;3.0;0.0;7.0;1.0;3.0;0.0;0.0;45.0;-5.171;1.073;-7.523;-6.037;-5.19;-4.481;-3.091;45.0;199121.111;35530.442;69715.0;179333.0;194120.0;220898.0;297578.0;45.0;142.805;34.131;83.909;106.021;151.036;169.892;199.816;45.0;0.509;0.108;0.312;0.427;0.518;0.58;0.738;45.0;0.874;0.072;0.65;0.845;0.897;0.925;0.975;45.0;0.799;0.118;0.44;0.742;0.813;0.892;0.968;45.0;0.052;0.028;0.027;0.033;0.04;0.057;0.159;45.0;0.057;0.087;0.0;0.002;0.006;0.088;0.352;45.0;0.041;0.191;0.0;0.0;0.0;0.0;0.955;45.0;0.225;0.172;0.02;0.081;0.229;0.291;0.682;2022-01-31 13:19:57.002311
6Xq27sSlniUaev0oGW7VPg;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;-9.417;2.612;-14.551;-9.248;-8.472;-7.619;-7.483;10.0;335142.1;94358.774;152276.0;269503.5;385306.5;409119.0;416635.0;10.0;106.812;20.447;82.665;93.452;101.296;113.721;149.866;10.0;0.342;0.077;0.182;0.319;0.336;0.371;0.46;10.0;0.521;0.223;0.113;0.543;0.57;0.6;0.842;10.0;0.292;0.201;0.036;0.099;0.315;0.471;0.546;10.0;0.036;0.008;0.028;0.031;0.036;0.04;0.051;10.0;0.389;0.334;0.003;0.115;0.406;0.558;0.94;10.0;0.144;0.257;0.0;0.002;0.008;0.191;0.812;10.0;0.14;0.077;0.072;0.102;0.118;0.138;0.345;2022-01-31 13:19:57.800241
6XzZ7VgMsxBi3X6Gytgq6U;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;3.0;3.0;2.0;3.0;1.0;3.0;2.0;0.0;3.0;0.0;15.0;3.0;0.0;46.0;-5.972;3.506;-14.94;-6.928;-5.103;-3.224;-1.946;46.0;121934.261;61762.753;3620.0;72405.5;116758.5;154379.75;271933.0;46.0;120.096;32.88;0.0;103.654;117.874;133.118;196.583;46.0;0.299;0.128;0.0;0.228;0.274;0.362;0.622;46.0;0.861;0.168;0.317;0.801;0.924;0.975;0.998;46.0;0.306;0.237;0.0;0.097;0.258;0.435;0.946;46.0;0.145;0.165;0.0;0.065;0.104;0.15;0.845;46.0;0.099;0.223;0.0;0.001;0.005;0.067;0.926;46.0;0.46;0.383;0.0;0.052;0.355;0.891;0.993;46.0;0.294;0.252;0.0;0.108;0.172;0.388;0.903;2022-01-31 13:19:58.324666
6Y4aonHD2gGabL28Jv3kUI;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;0.0;5.0;0.0;0.0;2.0;0.0;3.0;1.0;7.0;0.0;0.0;28.0;-5.775;2.335;-16.404;-6.5;-5.464;-4.59;-3.668;28.0;99797.143;33482.498;16186.0;78667.5;94212.0;113769.75;198922.0;28.0;137.452;32.116;72.261;128.749;143.756;164.248;175.868;28.0;0.253;0.078;0.129;0.202;0.234;0.308;0.465;28.0;0.844;0.101;0.452;0.812;0.85;0.907;0.978;28.0;0.529;0.19;0.215;0.399;0.503;0.669;0.88;28.0;0.082;0.074;0.031;0.045;0.053;0.1;0.409;28.0;0.249;0.273;0.0;0.003;0.155;0.452;0.854;28.0;0.095;0.241;0.0;0.0;0.0;0.015;0.898;28.0;0.473;0.281;0.066;0.196;0.428;0.712;0.895;2022-01-31 13:19:59.201677
